SPSBEAM/MOMENTUM,SPSBEAM/MOMENTUM
X,Y
11971.0,101.03944952
11983.0,101.66900768
11995.0,102.302078
12007.0,102.93866048
12019.0,103.57875512
12031.0,104.22236192
12043.0,104.86948088
12055.0,105.520112
12067.0,106.17425528
12079.0,106.83191072
12091.0,107.49307832
12103.0,108.15775808
12115.0,108.82595
12127.0,109.49765408
12139.0,110.17287032
12151.0,110.85159872
12163.0,111.53383928
12175.0,112.219592
12187.0,112.90885688
12199.0,113.60163392
12211.0,114.29792312
12223.0,114.99772448
12235.0,115.701038
12247.0,116.40786368
12259.0,117.11820152
12271.0,117.83205152
12283.0,118.54941368
12295.0,119.270288
12307.0,119.99467448
12319.0,120.72257312
12331.0,121.45398392
12343.0,122.18890688
12355.0,122.927342
12367.0,123.66928928
12379.0,124.41474872
12391.0,125.16372032
12403.0,125.91620408
12415.0,126.6722
12427.0,127.43170808
12439.0,128.19472832
12451.0,128.96126072
12463.0,129.73130528
12475.0,130.504862
12487.0,131.28193088
12499.0,132.06251192
12511.0,132.84660512
12523.0,133.63421048
12535.0,134.425328
12547.0,135.21995768
12559.0,136.01809952
12571.0,136.81975352
12583.0,137.62491968
12595.0,138.433598
12607.0,139.24578848
12619.0,140.06149112
12631.0,140.88070592
12643.0,141.70343288
12655.0,142.529672
12667.0,143.35942328
12679.0,144.19268672
12691.0,145.02946232
12703.0,145.86975008
12715.0,146.71355
12727.0,147.56086208
12739.0,148.41168632
12751.0,149.26602272
12763.0,150.12387128
12775.0,150.985232
12787.0,151.85010488
12799.0,152.71848992
12811.0,153.59038712
12823.0,154.46579648
12835.0,155.344718
12847.0,156.22715168
12859.0,157.11309752
12871.0,158.00255552
12883.0,158.89552568
12895.0,159.792008
12907.0,160.69200248
12919.0,161.59550912
12931.0,162.50252792
12943.0,163.41305888
12955.0,164.327102
12967.0,165.24465728
12979.0,166.16572472
12991.0,167.09030432
13003.0,168.01839608
13015.0,168.95
13027.0,169.88336
13039.0,170.81672
13051.0,171.75008
13087.0,174.55016
13099.0,175.48352
13111.0,176.41688
13123.0,177.35024
13135.0,178.2836
13147.0,179.21696
13159.0,180.15032
13171.0,181.08368
13183.0,182.01704
13195.0,182.9504
13207.0,183.88376
13219.0,184.81712
13231.0,185.75048
13243.0,186.68384
13255.0,187.6172
13267.0,188.55056
13279.0,189.48392
13291.0,190.41728
13303.0,191.35064
13315.0,192.284
13327.0,193.21736
13339.0,194.15072
13351.0,195.08408
13363.0,196.01744
13375.0,196.9508
13387.0,197.88416
13399.0,198.81752
13423.0,200.68424
13435.0,201.6176
13447.0,202.55096
13459.0,203.48432
13471.0,204.41768
13483.0,205.35104
13495.0,206.2844
13519.0,208.15112
13531.0,209.08448
13543.0,210.01784
13555.0,210.9512
13579.0,212.81792
13591.0,213.75128
13603.0,214.68464
13615.0,215.618
13627.0,216.55136
13639.0,217.48472
13651.0,218.41808
13663.0,219.35144
13675.0,220.2848
13687.0,221.21816
13699.0,222.15152
13711.0,223.08488
13747.0,225.88496
13759.0,226.81832
13771.0,227.75168
13783.0,228.68504
13795.0,229.6184
13807.0,230.55176
13819.0,231.48512
13831.0,232.41848
13843.0,233.35184
13855.0,234.2852
13867.0,235.21856
13879.0,236.15192
13891.0,237.08528
13915.0,238.952
13927.0,239.88536
13951.0,241.75208
13963.0,242.68544
13975.0,243.6188
13987.0,244.55216
14011.0,246.41888
14059.0,250.15232
14083.0,252.01904
14095.0,252.9524
14107.0,253.88576
14119.0,254.81912
14131.0,255.75248
14143.0,256.68584
14179.0,259.48592
14191.0,260.41928
14227.0,263.21936
14239.0,264.15272
14251.0,265.08608
14263.0,266.01944
14275.0,266.9528
14287.0,267.88616
14323.0,270.68624
14347.0,272.55296
14359.0,273.48632
14371.0,274.41968
14383.0,275.35304
14395.0,276.2864
14407.0,277.21976
14431.0,279.08648
14443.0,280.01984
14455.0,280.9532
14467.0,281.88656
14491.0,283.75328
14515.0,285.62
14527.0,286.55336
14551.0,288.42008
14563.0,289.35344
14599.0,292.15352
14611.0,293.08688
14623.0,294.02024
14635.0,294.9536
14647.0,295.88696
14683.0,298.68704
14695.0,299.6204
14707.0,300.55376
14719.0,301.48712
14755.0,304.2872
14767.0,305.22056
14779.0,306.15392
14803.0,308.02064
14815.0,308.954
14827.0,309.88736
14839.0,310.82072
14851.0,311.75408
14863.0,312.68744
14875.0,313.6208
14911.0,316.42088
14923.0,317.35424
14935.0,318.2876
14959.0,320.15432
14971.0,321.08768
14995.0,322.9544
15007.0,323.88776
15031.0,325.75448
15055.0,327.6212
15067.0,328.55456
15079.0,329.48792
15091.0,330.42128
15103.0,331.35464
15115.0,332.288
15139.0,334.15472
15151.0,335.08808
15187.0,337.88816
15199.0,338.82152
15211.0,339.75488
15223.0,340.68824
15235.0,341.6216
15247.0,342.55496
15259.0,343.48832
15271.0,344.42168
15283.0,345.35504
15295.0,346.2884
15307.0,347.22176
15343.0,350.02184
15355.0,350.9552
15367.0,351.88856
15391.0,353.75528
15403.0,354.68864
15415.0,355.622
15427.0,356.55536
15439.0,357.48872
15451.0,358.42208
15463.0,359.35544
15475.0,360.2888
15511.0,363.08888
15535.0,364.9556
15571.0,367.75568
15583.0,368.68904
15619.0,371.48912
15631.0,372.42248
15643.0,373.35584
15655.0,374.2892
15667.0,375.22256
15679.0,376.15592
15691.0,377.08928
15703.0,378.02264
15727.0,379.88936
15739.0,380.82272
15787.0,384.55616
15811.0,386.42288
15823.0,387.35624
15835.0,388.2896
15847.0,389.22296
15859.0,390.15632
15871.0,391.08968
15883.0,392.02304
15895.0,392.9564
15907.0,393.88976
15979.0,399.48992
16015.0,402.29
16039.0,404.15672
16051.0,405.09008
16063.0,406.02344
16075.0,406.9568
16087.0,407.89016
16099.0,408.82352
16111.0,409.75688
16123.0,410.69024
16135.0,411.6236
16207.0,417.22376
16219.0,418.1565250495
16231.0,419.0809607924
16243.0,419.9946874268
16255.0,420.8977049526
16267.0,421.79001337
16279.0,422.6716126788
16291.0,423.542502879
16303.0,424.4026839708
16315.0,425.252155954
16327.0,426.0909188287
16339.0,426.9189725949
16351.0,427.7363172525
16363.0,428.5429528016
16375.0,429.3388792422
16387.0,430.1240965743
16399.0,430.8986047978
16411.0,431.6624039129
16423.0,432.4154939194
16435.0,433.1578748173
16447.0,433.8895466068
16459.0,434.6105092877
16471.0,435.3207628601
16483.0,436.020307324
16495.0,436.7091426793
16507.0,437.3872689261
16519.0,438.0546860644
16531.0,438.7113940942
16543.0,439.3573930154
16555.0,439.9926828281
16567.0,440.6172635323
16579.0,441.231135128
16591.0,441.8342976152
16603.0,442.4267509938
16615.0,443.0084952639
16627.0,443.5746833918
16639.0,444.120468344
16651.0,444.6458501203
16663.0,445.1508287209
16675.0,445.6354041458
16687.0,446.0995763948
16699.0,446.543345468
16711.0,446.9667113655
16723.0,447.3696740872
16735.0,447.7522336331
16747.0,448.1143900032
16759.0,448.4561431976
16771.0,448.7774932161
16783.0,449.0784400589
16795.0,449.3589837259
16807.0,449.6191242171
16819.0,449.8588615326
16831.0,450.0781956722
16843.0,450.2771266361
16855.0,450.4556544242
16867.0,450.6137790365
16879.0,450.751500473
16891.0,450.8688187338
16903.0,450.9657338187
16915.0,451.0422457279
16927.0,451.0983544613
16939.0,451.1340600189
16951.0,451.1493624008
16954.0,451.15
17454.0,451.15
,
,
