SPSBEAM/GAMMA,SPSBEAM/GAMMA
X,Y
11423.0,11.600826906465779
11429.0,11.630057045346913
11435.0,11.660046977286587
11441.0,11.690796741426576
11447.0,11.722306377368296
11453.0,11.754575925141182
11459.0,11.787605425171174
11465.0,11.821394918249307
11471.0,11.855944445500493
11477.0,11.891254048352467
11483.0,11.927323768505033
11489.0,11.964153647899538
11495.0,12.001743728688679
11501.0,12.040094053206664
11507.0,12.07920466393973
11513.0,12.119075603497107
11519.0,12.159706914582383
11525.0,12.201098639965346
11531.0,12.243250822454332
11537.0,12.286163504869082
11543.0,12.329836730014124
11549.0,12.374270540652738
11555.0,12.419464979481495
11561.0,12.465420089105395
11567.0,12.512135912013605
11573.0,12.559612490555864
11579.0,12.607849866919496
11585.0,12.656848083107107
11591.0,12.70660718091495
11597.0,12.757190510988018
11603.0,12.809421157889943
11609.0,12.863552478914304
11615.0,12.91958460312296
11621.0,12.97751766119728
11627.0,13.037351785212834
11633.0,13.099087108416878
11639.0,13.162723765009272
11645.0,13.228261889927365
11651.0,13.295701618635386
11657.0,13.36504308691878
11663.0,13.43628643068396
11669.0,13.509431785763901
11675.0,13.584479287729872
11681.0,13.661429071709682
11687.0,13.740281272212725
11693.0,13.82103602296207
11699.0,13.903693456733752
11705.0,13.988253705203535
11711.0,14.07471689880119
11717.0,14.163083166572477
11723.0,14.253352636048815
11729.0,14.34552543312472
11735.0,14.439601681943062
11741.0,14.535581504788018
11747.0,14.633465021985774
11753.0,14.73325235181279
11759.0,14.834943610411692
11765.0,14.93853891171448
11771.0,15.044038367373082
11777.0,15.151442086696944
11783.0,15.260750176597654
11789.0,15.371962741540239
11795.0,15.485079883501044
11801.0,15.600101701931937
11807.0,15.717028293730651
11813.0,15.835859753216987
11819.0,15.956596172114669
11825.0,16.079237639538615
11831.0,16.20378424198735
11837.0,16.330236063340358
11843.0,16.458593184860074
11849.0,16.588855685198304
11855.0,16.721023640406784
11861.0,16.8550971239517
11867.0,16.991076206731854
11873.0,17.128960957100254
11879.0,17.268751440888934
11885.0,17.41044772143673
11891.0,17.554049859619738
11897.0,17.699557913884423
11903.0,17.846971940282877
11909.0,17.996291992510304
11915.0,18.147518121944323
11921.0,18.30065037768602
11927.0,18.455688806602492
11933.0,18.61263345337077
11939.0,18.77148436052288
11945.0,18.932241568491925
11951.0,19.094905115659014
11957.0,19.259475038400943
11963.0,19.42595137113839
11969.0,19.59433414638457
11975.0,19.76462339479421
11981.0,19.936819145212727
11987.0,20.110921424725476
11993.0,20.28693025870699
11999.0,20.464845670870126
12005.0,20.644667683314974
12011.0,20.826396316577565
12017.0,21.010031589678086
12023.0,21.195573520168843
12029.0,21.38302212418158
12035.0,21.572377416474335
12041.0,21.763639410477662
12047.0,21.95680811834021
12053.0,22.15188355097362
12059.0,22.34886571809664
12065.0,22.54775462827856
12071.0,22.748550288981743
