SPSBEAM/GAMMA,SPSBEAM/GAMMA
X,Y
2935.0,108.44408969480936
2941.0,109.16342310004181
2947.0,109.88443433752329
2953.0,110.60712338702594
2959.0,111.33149022872949
2965.0,112.05753484321129
2971.0,112.78525721143615
2977.0,113.51465731474708
2983.0,114.24573513485572
2989.0,114.97849065383349
2995.0,115.7129238541027
3001.0,116.44903471842815
3007.0,117.18682322990878
3013.0,117.92628937196977
3019.0,118.66743312835446
3025.0,119.41025448311717
3031.0,120.15475342061552
3037.0,120.90092992550352
3043.0,121.64878398272435
3049.0,122.39831557750385
3055.0,123.14952469534391
3061.0,123.9024113220159
3067.0,124.65697544355471
3073.0,125.41321704625256
3079.0,126.17113611665313
3085.0,126.93073264154593
3091.0,127.69200660796064
3097.0,128.45495800316178
3103.0,129.2195868146435
3109.0,129.98589303012417
3115.0,130.75387663754188
3121.0,131.52353762504902
3127.0,132.29487598100803
3133.0,133.0678916939866
3139.0,133.84258475275303
3145.0,134.61895514627224
3151.0,135.39700286370118
3157.0,136.17672789438484
3163.0,136.95813022785222
3169.0,137.7412098538123
3175.0,138.52596676215043
3181.0,139.31240094292423
3187.0,140.10051238636032
3193.0,140.89030108285056
3199.0,141.6817670229486
3205.0,142.47491019736665
3211.0,143.269730596972
3217.0,144.0662282127839
3223.0,144.86440303597055
3229.0,145.6642550578458
3235.0,146.46578426986633
3241.0,147.26899066362873
3247.0,148.07387423086672
3253.0,148.88043496344815
3259.0,149.68867285337268
3265.0,150.49858789276877
3271.0,151.31018007389136
3277.0,152.12344938911923
3283.0,152.93839583095257
3289.0,153.75501939201064
3295.0,154.5733200650294
3301.0,155.3932978428592
3307.0,156.2149527184627
3313.0,157.0382846849123
3319.0,157.8632937353885
3325.0,158.68997986317763
3331.0,159.51834306166964
3337.0,160.34838332435638
3343.0,161.1801006448295
3349.0,162.01312248554612
3385.0,167.01182569673722
3391.0,167.84494503852858
3397.0,168.6780649675689
3403.0,169.51118547519954
3409.0,170.34430655293122
3415.0,171.1774281924398
3421.0,172.01055038556262
3427.0,172.84367312429413
3433.0,173.67679640078262
3439.0,174.50992020732622
3445.0,175.34304453636932
3451.0,176.17616938049943
3457.0,177.00929473244355
3463.0,177.84242058506476
3469.0,178.6755469313596
3475.0,179.50867376445433
3487.0,181.17492886418103
3493.0,182.00805711768922
3499.0,182.8411858317441
3505.0,183.6743150000787
3511.0,184.50744461653917
3517.0,185.34057467508242
3523.0,186.17370516977343
3529.0,187.006836094783
3535.0,187.83996744438537
3541.0,188.67309921295572
3547.0,189.50623139496847
3553.0,190.33936398499446
3559.0,191.17249697769932
3565.0,192.0056303678414
3571.0,192.8387641502693
3577.0,193.6718983199205
3583.0,194.50503287181917
3589.0,195.33816780107432
3601.0,197.004438772504
3607.0,197.83757480530505
3613.0,198.67071119671226
3619.0,199.503847942233
3625.0,200.3369850374493
3631.0,201.17012247801648
3649.0,203.66953682944182
3655.0,204.5026756093765
3661.0,205.33581471398455
3667.0,206.16895413932983
3673.0,207.00209388153968
3679.0,207.83523393680355
3685.0,208.66837430137164
3691.0,209.5015149715538
3697.0,210.33465594371847
3703.0,211.16779721429137
3721.0,213.6672227815519
3733.0,215.33350792204902
3739.0,216.16665091108098
3745.0,216.99979417501416
3751.0,217.83293771069447
3763.0,219.4992255849186
3769.0,220.33236991739082
3775.0,221.16551450946477
3781.0,221.9986593582177
3787.0,222.8318044607706
3793.0,223.66494981428718
3805.0,225.3312412630765
3817.0,226.99753368272422
3823.0,227.83068024996328
3829.0,228.66382705200627
3835.0,229.4969740862961
3841.0,230.33012135031254
3847.0,231.16326884157158
3853.0,231.99641655762517
3865.0,233.6627126544972
3877.0,235.32900962203252
3889.0,236.99530744186643
3895.0,237.82845666579712
3901.0,238.66160609614707
3907.0,239.49475573076214
3913.0,240.3279055675177
3919.0,241.16105560431896
3937.0,243.6605068944758
3955.0,246.15995991233598
3967.0,247.82626285826356
3991.0,251.15887092484385
3997.0,251.9917589264662
4003.0,252.82279589764096
4009.0,253.65171737789427
4015.0,254.47852336426809
4021.0,255.3032138536848
4027.0,256.1257888435395
